id,price
1,274284.8125
2,1533635.25
3,634696.375
4,427668.6563
5,588410.375
6,478914.6563
7,709996
8,444218.4375
9,572623.6875
10,494724
11,437062.875
12,459182.5313
13,605510.8125
14,701975.75
15,755308.625
16,536676.375
17,504032.3438
18,672093.9375
19,1199165.625
20,626527.4375
21,447180.25
22,288414.1563
23,406982.9063
24,670322
25,690827
26,708003.375
27,555405.5
28,438105.9375
29,1097041.875
30,409760.0625
31,769221.75
32,780928.5625
33,765969.875
34,387823
35,488369.2813
36,416029.875
37,590547
38,951194.25
39,395530.375
40,572937.5625
41,1163519.625
42,576772.1875
43,874422.75
44,793245.3125
45,837640.125
46,753357.8125
47,399953.9375
48,1088925.125
49,670919.5
50,569122.1875
51,355362.5313
52,696695
53,653235.375
54,1369033.875
55,550096.9375
56,471945.5938
57,316998.7188
58,688480.125
59,481881.9063
60,1129588.5
61,731709
62,305371.8125
63,338397.2188
64,486081.75
65,284664.4375
66,661664
67,330562.5
68,395182.5313
69,548163.6875
70,898548.1875
71,496774.1563
72,442145.0313
73,1449380.75
74,383603.25
75,314688.7813
76,406301.6563
77,547576.125
78,397361.25
79,278191.7188
80,449615.3438
81,392049.7813
82,766289.9375
83,343800.0938
84,506479.1563
85,227163.6094
86,1064485.25
87,511271.5
88,444819.5
89,469335.0313
90,386553.3438
91,359194.0625
92,732842.375
93,532810.125
94,550586.0625
95,433397.4688
96,470348.875
97,1049214.5
98,318158.4375
99,513122.8438
100,652417.875
101,450436.5625
102,930642.125
103,1091529.5
104,1370776.5
105,713520.5
106,943873.625
107,1194284.625
108,555811.25
109,195089.3438
110,614433.625
111,821567.0625
112,399734.4375
113,511396.5938
114,435223.4063
115,483860.5625
116,1447566.75
117,543135.75
118,542339.25
119,890360.1875
120,1121680.25
121,831462.8125
122,483936.625
123,335373.6563
124,404233.125
125,473426.2813
126,288128.0625
127,477519.4375
128,669602.8125
129,679734
130,606591.6875
131,439927.4375
132,274138.7188
133,528492.375
134,434467.9688
135,560875
136,576852.875
137,283226.5625
138,959978.1875
139,752420.625
140,474702.6875
141,454042.3438
142,359846.7188
143,999820.125
144,870661.875
145,461878.6875
146,856691.9375
147,478753.0313
148,612239.5625
149,725494.25
150,475986.4688
151,559503
152,481690
153,582237
154,379496.5938
155,331835.2813
156,1099363.875
157,477895.25
158,416671
159,514638.5
160,680368.9375
161,548869.5625
162,471897.7188
163,653990.6875
164,295697.9688
165,281732.3125
166,1439798
167,563618.0625
168,439322.2188
169,409030.8438
170,571296.25
171,537194.9375
172,532961.8125
173,453777.25
174,1243959.625
175,554798.5
176,571200.1875
177,197814.9219
178,858455.875
179,558755.5625
180,526654.625
181,530017.8125
182,738931.875
183,330316.125
184,829968.625
185,673196.0625
186,458794.5
187,594376.9375
188,337809.7188
189,374997.5938
190,1004844
191,297468.1563
192,516595.1875
193,581145.375
194,613433.375
195,1074963.25
196,504865.9063
197,424181.6875
198,235554.125
199,1050359.5
200,509772.5938
201,556056.4375
202,1332577.875
203,407629.0938
204,537216
205,543965.5
206,1101186.375
207,467904.875
208,515942.5938
209,448285.9375
210,1205991.25
211,981285.1875
212,575614.6875
213,493810.0625
214,344072.2188
215,508961.0938
216,396270.9063
217,821401.625
218,249516.7188
219,1638598.75
220,551870.125
221,616260.625
222,476157.5
223,354481.0625
224,1463037.75
225,509985.1563
226,349054.5313
227,1258461.5
228,537587.0625
229,557534.0625
230,506060.0313
231,788175.75
232,389697
233,672568.25
234,464287.75
235,652755.9375
236,567242.5625
237,440459.9063
238,406441.4375
239,469947.4375
240,889929.3125
241,410178.8438
242,603517.125
243,521937.5938
244,631195.375
245,485345.75
246,459519.625
247,421981.5
248,603769.375
249,373507.0313
250,530306.3125
251,677874.4375
252,243378.9375
253,359485.625
254,1137089.25
255,2258436.75
256,467108.8438
257,434834
258,847220.5625
259,405855.8125
260,530791.375
261,300869.5313
262,257413.5469
263,1188680.5
264,558941.0625
265,587634.0625
266,327416.875
267,1147745.125
268,575705.5625
269,408272.4375
270,507053
271,970420.9375
272,303257.4375
273,542184.5
274,500023.375
275,847499.5
276,420403.4063
277,530548.8125
278,713228.375
279,1219863.875
280,441631.4688
281,287328.375
282,868318.25
283,998432.3125
284,525118.375
285,1231056.625
286,333534.0313
287,512851.1563
288,507360.2813
289,271485.1875
290,682396.125
291,724369.3125
292,941588.625
293,1034109.313
294,552994.375
295,890214.5625
296,995045.4375
297,843521.5625
298,857054.8125
299,590835.0625
300,1013203
301,437589.9063
302,501081.5625
303,371088.5938
304,570254.3125
305,599335.8125
306,560878.125
307,342174.1875
308,392123.2813
309,377702.25
310,836213.875
311,459220.4688
312,814909.125
313,330409.6875
314,1997895.875
315,528830.25
316,467907.3125
317,664672.0625
318,452951.0625
319,1755987.625
320,598428.25
321,2798431.25
322,442602.0313
323,251785.9375
324,363193.7813
325,1074927.625
326,864300.25
327,1279118.25
328,422986
329,539968.875
330,775830.6875
331,608434.6875
332,434874.7188
333,564186.5
334,566592.375
335,276369.3438
336,397160.6563
337,1337659.375
338,367993.9063
339,455309.4063
340,449439.3438
341,1721516
342,407578.75
343,496127
344,433655.25
345,608188.4375
346,586887.875
347,917246.9375
348,906881.75
349,702055.375
350,402436.375
351,314763.7813
352,535168.625
353,843931.6875
354,596768.625
355,313061.875
356,515173.0313
357,709946
358,711740.8125
359,391401.1875
360,417436.4688
361,378584.4688
362,326533.3438
363,530015.5625
364,294023.8438
365,419958.2813
366,514158.8125
367,843596.75
368,852029.8125
369,601286.875
370,519638.4375
371,342668.5938
372,421420.4688
373,459107.4063
374,589445.4375
375,858495.4375
376,347580.1875
377,495646.625
378,699183.5625
379,1285259.625
380,491609.3125
381,576595.5
382,436997.875
383,890712.1875
384,302827.5938
385,505871.6563
386,608955.25
387,789011.1875
388,889497.25
389,388291.125
390,579518.5625
391,1526579.25
392,548060.1875
393,408359.3125
394,1561917.375
395,455021.1875
396,838236.25
397,469938.0625
398,280306.5938
399,438355.9063
400,423665.2813
401,883538.9375
402,375349.3125
403,382976.125
404,416827.4063
405,359066.2813
406,353491.625
407,460284.3438
408,414026.1563
409,702448.625
410,383946.625
411,569650.5625
412,1295301.375
413,888566.625
414,430571.0313
415,1034826.375
416,332142.8125
417,1534045.25
418,313052.0625
419,501468.4375
420,663870.3125
421,417240.125
422,512653.875
423,501603.875
424,417143.4063
425,638118.3125
426,394651.6875
427,507549.5313
428,457704.5313
429,410490.125
430,341515.125
431,453297.9063
432,282440.7813
433,1165276.5
434,465069.375
435,1000700.125
436,1284018.375
437,358815.9375
438,387209.9063
439,480707.0313
440,805192.25
441,516928.7188
442,385124.5
443,290623.75
444,422935.2813
445,498357.9375
446,336901.6563
447,438484.5625
448,730702.9375
449,808850.625
450,532543.125
451,484568.875
452,617900.75
453,478178.1563
454,784952.5
455,229903.9375
456,457269.875
457,565017.1875
458,505963
459,835315.0625
460,416807.8438
461,550229.0625
462,412309.5938
463,580232.875
464,597851.5
465,478274.125
466,527054.375
467,542346.875
468,401495.4688
469,610145.125
470,437613.5938
471,592962
472,320963.3125
473,509091.0938
474,855060.8125
475,484784.3125
476,1359158.125
477,422996.1563
478,401389.1875
479,549900.25
480,465479.0938
481,441978.7813
482,482647.625
483,614787.5625
484,361335.25
485,640035.75
486,468922.4688
487,505966
488,1000552.313
489,620969
490,374742.0938
491,436858.625
492,530015.5625
493,459646.6563
494,289675.4063
495,947917.6875
496,455401.5313
497,440054.7188
498,1066179.75
499,801687.8125
500,402218.6875
501,449026.8438
502,486085.625
503,244652.0781
504,519488.375
505,606769.1875
506,384142.3125
507,672972.3125
508,839165.125
509,472250.5313
510,2471563.25
511,310031.2188
512,406938.5313
513,556869.75
514,474971.6563
515,425980.5625
516,357379.9688
517,742642.0625
518,1067020.75
519,479825.6563
520,337525.375
521,498913.2813
522,251761.1094
523,292693.625
524,489616.75
525,405188.3438
526,452193.6563
527,637667.5625
528,592817.4375
529,822940.8125
530,417765.9375
531,525488.9375
532,587363.4375
533,969027.4375
534,867687.625
535,441067.75
536,1842271.375
537,471608.4688
538,415899.0313
539,409698.3125
540,745045.5
541,611943.375
542,417409
543,346426
544,449017.5
545,614117.375
546,787779.75
547,304841.5938
548,412564.2813
549,391906.0313
550,516657.5938
551,686034
552,1337264.875
553,281131.625
554,813239.9375
555,766545
556,354066.6875
557,538528.875
558,733855.6875
559,382549.875
560,1241097.625
561,381136.3438
562,480975.375
563,844903.375
564,300133.5625
565,362301.3438
566,389579.1875
