Id,price
1,353417.6666
2,1812676.033
3,549511.8794
4,372444.9659
5,428272.03
6,557037.3728
7,581568.7513
8,411121.2515
9,461667.7068
10,436219.1955
11,377831.0808
12,298117.8102
13,650624.2704
14,493397.7003
15,584674.8255
16,591943.7713
17,639824.9078
18,470855.8868
19,808302.2618
20,674104.1551
21,290965.1089
22,311430.9632
23,326165.7378
24,576204.7886
25,617612.5276
26,834982.1574
27,328896.3888
28,494046.9897
29,864413.9801
30,565475.5954
31,509566.091
32,550220.9195
33,554429.9046
34,475212.7669
35,421202.6972
36,197954.7564
37,502066.3855
38,647454.6162
39,192281.5192
40,484423.3278
41,832166.9547
42,581461.8822
43,997596.2556
44,1100946.29
45,834525.8016
46,558948.6536
47,418915.4217
48,991884.1782
49,639870.7345
50,364736.0446
51,410574.4452
52,472934.3012
53,634843.3698
54,1190060.25
55,599372.4441
56,355460.366
57,340282.8882
58,632470.0489
59,387329.9531
60,890911.2906
61,527080.3509
62,375239.6208
63,346916.0994
64,580331.476
65,401924.6406
66,515265.3369
67,328562.0479
68,374368.5901
69,499773.8788
70,789449.5709
71,527260.3803
72,470479.1829
73,988132.5655
74,501286.0934
75,368729.628
76,241747.8264
77,449849.1874
78,521408.7792
79,313460.1691
80,498745.857
81,248811.1695
82,516351.5586
83,326869.0573
84,307760.2763
85,239362.4219
86,732723.8456
87,486674.3857
88,430648.2284
89,288919.7515
90,441329.8919
91,347261.9384
92,599231.2724
93,394833.4454
94,563710.7735
95,264119.2044
96,502672.9403
97,797214.037
98,199966.5558
99,339652.4344
100,491988.5121
101,504755.2389
102,661776.7089
103,886523.7429
104,1432927.255
105,487748.5728
106,759813.7556
107,795938.8195
108,555159.0669
109,161622.1217
110,561930.7686
111,981146.3996
112,436259.9716
113,353148.3399
114,243638.7333
115,558474.227
116,1772033.965
117,259841.0593
118,448631.8614
119,869057.2165
120,816439.6748
121,727050.1074
122,499389.3272
123,317911.7301
124,446132.3632
125,324449.1272
126,271969.9011
127,303001.4735
128,591385.8332
129,689151.2114
130,622183.1411
131,261248.6708
132,234398.1275
133,296194.1239
134,385507.9937
135,462909.6385
136,551355.2153
137,231135.7992
138,666846.7626
139,536582.2493
140,571743.9626
141,417340.027
142,442328.5841
143,580438.6892
144,929078.4903
145,488213.1843
146,808255.4857
147,253923.3029
148,597013.8036
149,559607.3286
150,474251.1434
151,423057.0785
152,280689.4946
153,475646.0742
154,274241.4948
155,231018.4168
156,755604.7868
157,453285.1532
158,286773.1347
159,558329.2782
160,754811.7488
161,503376.1203
162,359219.1
163,650144.0566
164,268685.6451
165,310101.2408
166,1449635.971
167,603063.3614
168,442737.805
169,298416.8755
170,560289.2813
171,422834.5011
172,417771.0415
173,490107.6348
174,1271298.688
175,658123.9095
